FID,Type,Source,Verified,Name,Prefix,House_Numb,Unit_Type,Unit_Numbe,Street_Nam,Street_Typ,City,State,Zip,Stop_ID,X_Coord,Y_Coord,Lat,Lon
291,Multifamily Residential,MAF Multifamily, , ,NW,820,UNIT,38,WADE,ST,ESTACADA,OR,97023.000000000000000, ,7729376.999669999800000,599627.415350000020000,45.2966657450629,-122.337266458606
292,Residential Addresses,MAF - Leading Zero, , ,SW,028, , ,Porter,St,Portland,OR,97201.000000000000000, ,7643991.093999999600000,676351.903900000030000,45.5012207418929,-122.677009602495
293,Residential Addresses,MAF - Leading Zero, , ,SW,0535, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7644750.588999999700000,667149.242100000030000,45.4760458152391,-122.673083173054
294,Residential Addresses,MAF - Leading Zero, , ,SW,0549, , ,Nevada,St,Portland,OR,97219.000000000000000, ,7644746.193000000000000,666107.512100000050000,45.4731893600136,-122.672991086449
295,Residential Addresses,MAF - Leading Zero, , ,SW,0240, , ,Canby,St,Portland,OR,97219.000000000000000, ,7644052.523000000000000,664281.064000000010000,45.468130554215,-122.675502535063
296,Residential Addresses,MAF - Leading Zero, , ,SW,0210, , ,Gaines,St,Portland,OR,97239.000000000000000, ,7644275.894000000300000,674569.129900000060000,45.4963539534978,-122.675711994354
297,Residential Addresses,MAF - Leading Zero, , ,SW,010, , ,Boundary,St,Portland,OR,97239.000000000000000, ,7643688.188000000100000,670390.362899999950000,45.4848535899875,-122.677563954427
298,Residential Addresses,MAF - Leading Zero, , ,SW,0525, , ,Nevada,St,Portland,OR,97219.000000000000000, ,7644661.000000000000000,666111.000000000000000,45.4731926385075,-122.673323439545
299,Residential Addresses,MAF - Leading Zero, , ,SW,0243, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7643776.076999999600000,660503.699200000030000,45.4577536410584,-122.676183159671
300,Residential Addresses,MAF - Leading Zero, , ,SW,023, , ,Whitaker,St,Portland,OR,97239.000000000000000, ,7643890.088999999700000,675480.399899999960000,45.4988238782266,-122.67731180774
301,Residential Addresses,MAF - Leading Zero, , ,SW,0415, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7644390.826000000400000,667162.837900000040000,45.4760565451404,-122.67448662463
302,Residential Addresses,MAF - Leading Zero, , ,SW,0230, , ,Canby,St,Portland,OR,97219.000000000000000, ,7643952.571000000500000,664284.189000000010000,45.4681317404037,-122.675892329604
303,Residential Addresses,MAF - Leading Zero, , ,SW,0660, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7644165.321000000500000,656749.329999999960000,45.4474889034607,-122.674273007547
304,Residential Addresses,MAF - Leading Zero, , ,SW,0407, , ,Florida,St,Portland,OR,97219.000000000000000, ,7644327.809999999600000,666904.622100000040000,45.4753439390259,-122.674705109555
305,Residential Addresses,MAF - Leading Zero, , ,SW,0247, , ,Florida,St,Portland,OR,97219.000000000000000, ,7644010.855999999700000,666916.837900000040000,45.4753540275547,-122.675941571242
306,Residential Addresses,MAF - Leading Zero, , ,SW,0615, , ,Nevada,St,Portland,OR,97219.000000000000000, ,7644882.702999999700000,666102.170000000040000,45.4731847812698,-122.672458562525
307,Residential Addresses,MAF - Leading Zero, , ,SW,0405, , ,California,St,Portland,OR,97219.000000000000000, ,7644345.741000000400000,666643.453100000040000,45.4746292110759,-122.67460783009
308,Residential Addresses,MAF - Leading Zero, , ,SW,0516, , ,Nebraska,St,Portland,OR,97239.000000000000000, ,7644688.646999999900000,667512.081000000010000,45.4770360476297,-122.673362613718
309,Residential Addresses,MAF - Leading Zero, , ,SW,0651, , ,Bancroft,St,Portland,OR,97239.000000000000000, ,7645339.139999999700000,673422.056100000050000,45.4932874635095,-122.671446734258
310,Residential Addresses,MAF - Leading Zero, , ,SW,0648, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7644409.676000000000000,657040.867100000030000,45.4483062523844,-122.673351769783
311,Residential Addresses,MAF - Leading Zero, , ,SW,0120, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7643481.961000000100000,660908.748999999950000,45.4588424452544,-122.67737152194
312,Residential Addresses,MAF - Leading Zero, , ,SW,0400, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7644049.468999999600000,659595.370099999940000,45.4552834378366,-122.675022781787
313,Residential Addresses,MAF - Leading Zero, , ,SW,0110, , ,Curry,St,Portland,OR,97239.000000000000000, ,7644034.042000000400000,675098.528900000030000,45.4977875409833,-122.676710465779
314,Residential Addresses,MAF - Leading Zero, , ,SW,0401, , ,Nebraska,St,Portland,OR,97239.000000000000000, ,7644360.472000000100000,667684.450100000020000,45.477484417125,-122.674659646029
315,Residential Addresses,MAF - Leading Zero, , ,SW,0541, , ,Florida,St,Portland,OR,97219.000000000000000, ,7644745.671000000100000,666885.637100000050000,45.4753227218428,-122.67307470068
316,Residential Addresses,MAF - Leading Zero, , ,SW,0520, , ,Nebraska,St,Portland,OR,97239.000000000000000, ,7644688.646999999900000,667512.081000000010000,45.4770360476297,-122.673362613718
317,Residential Addresses,MAF - Leading Zero, , ,SW,0604, , ,California,St,Portland,OR,97219.000000000000000, ,7644825.169999999900000,666464.670900000030000,45.4741744144119,-122.672720761141
318,Residential Addresses,MAF - Leading Zero, , ,SW,015, , ,Bancroft,St,Portland,OR,97239.000000000000000, ,7643805.838999999700000,673193.908100000000000,45.4925487783594,-122.677399962636
319,Residential Addresses,MAF - Leading Zero, , ,SW,0405, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7644340.861999999700000,667164.726999999960000,45.4760580364536,-122.674681536569
320,Residential Addresses,MAF - Leading Zero, , ,SW,0415, , ,Riverside,St,Portland,OR,97219.000000000000000, ,7644123.439000000200000,657918.504900000060000,45.4506913814757,-122.674558749787
321,Residential Addresses,MAF - Leading Zero, , ,SW,0314, , ,Idaho,St,Portland,OR,97239.000000000000000, ,7644134.555999999900000,667272.667999999950000,45.4763387481268,-122.67549685736
322,Residential Addresses,MAF - Leading Zero, , ,SW,0536, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7644748.241000000400000,666973.732899999940000,45.4755644452891,-122.673073921776
323,Residential Addresses,MAF - Leading Zero, , ,SW,0530, , ,Florida,St,Portland,OR,97219.000000000000000, ,7644696.870000000100000,666730.165000000040000,45.4748928612385,-122.67324857784
324,Residential Addresses,MAF - Leading Zero, , ,SW,0333, , ,Idaho,St,Portland,OR,97239.000000000000000, ,7644233.111999999700000,667429.098099999940000,45.4767749122508,-122.675129191683
325,Residential Addresses,MAF - Leading Zero, , ,SW,0523, , ,Texas,St,Portland,OR,97219.000000000000000, ,7644676.913999999900000,666370.354000000050000,45.4739048884393,-122.673288618331
326,Residential Addresses,MAF - Leading Zero, , ,SW,0450, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7643975.883999999600000,658835.940900000050000,45.453195853495,-122.675229769833
327,Residential Addresses,MAF - Leading Zero, , ,SW,0603, , ,Texas,St,Portland,OR,97219.000000000000000, ,7644835.308000000200000,666386.268000000040000,45.4739602033143,-122.672673035294
328,Residential Addresses,MAF - Leading Zero, , ,SW,0317, , ,Flower,St,Portland,OR,97239.000000000000000, ,7644261.458999999800000,669570.036100000030000,45.4826468434384,-122.675243417777
329,Residential Addresses,MAF - Leading Zero, , ,SW,0602, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7644858.980999999700000,666975.045900000030000,45.4755762128891,-122.67264250017
330,Residential Addresses,MAF - Leading Zero, , ,SW,019, , ,Canby,St,Portland,OR,97219.000000000000000, ,7643670.686999999900000,664429.074200000030000,45.4685081501458,-122.677005916379
331,Residential Addresses,MAF - Leading Zero, , ,SW,018, , ,Grover,St,Portland,OR,97239.000000000000000, ,7643857.688000000100000,675806.840899999950000,45.4997164856795,-122.677472436917
332,Residential Addresses,MAF - Leading Zero, , ,SW,0218, , ,Clara Mae,Way,Portland,OR,97219.000000000000000, ,7643886.525999999600000,660583.053199999970000,45.4579793661595,-122.67576119739
333,Residential Addresses,MAF - Leading Zero, , ,SW,0250, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7643546.052000000100000,660379.956000000010000,45.457397375663,-122.677066302554
334,Residential Addresses,MAF - Leading Zero, , ,SW,0418, , ,Texas,St,Portland,OR,97219.000000000000000, ,7644354.501000000200000,666222.661100000030000,45.473476164664,-122.674529545267
335,Residential Addresses,MAF - Leading Zero, , ,SW,04, , ,Hamilton,St,Portland,OR,97239.000000000000000, ,7643724.923000000400000,672521.798900000050000,45.4907000742285,-122.677644752629
336,Residential Addresses,MAF - Leading Zero, , ,SW,0628, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7644488.470999999900000,657498.667000000020000,45.4495672321566,-122.673092824997
337,Residential Addresses,MAF - Leading Zero, , ,SW,021, , ,Bancroft,St,Portland,OR,97239.000000000000000, ,7643841.434000000400000,673200.823199999980000,45.4925703682315,-122.677261932552
338,Residential Addresses,MAF - Leading Zero, , ,SW,017, , ,Curry,St,Portland,OR,97239.000000000000000, ,7643839.781999999700000,675235.183100000020000,45.498147849849,-122.677482163809
339,Residential Addresses,MAF - Leading Zero, , ,SW,0215, , ,Gibbs,St,Portland,OR,97239.000000000000000, ,7644387.945000000300000,675714.851099999970000,45.4995034511458,-122.675395463501
340,Residential Addresses,MAF - Leading Zero, , ,SW,0704, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7644417.661999999500000,656215.075100000020000,45.4460427356192,-122.673234116855
341,Residential Addresses,MAF - Leading Zero, , ,SW,0348, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7644299.699000000000000,667005.905799999950000,45.4756195550794,-122.674825286728
342,Residential Addresses,MAF - Leading Zero, , ,SW,0543, , ,Texas,St,Portland,OR,97219.000000000000000, ,7644760.847000000100000,666367.113800000050000,45.4739021960326,-122.672961197179
343,Residential Addresses,MAF - Leading Zero, , ,SW,037, , ,Whitaker,St,Portland,OR,97239.000000000000000, ,7643948.239000000100000,675479.290000000040000,45.4988251326576,-122.677084985255
344,Residential Addresses,MAF - Leading Zero, , ,SW,0404, , ,Dakota,St,Portland,OR,97239.000000000000000, ,7644364.294999999900000,667784.342900000050000,45.4777585769484,-122.674655228469
345,Residential Addresses,MAF - Leading Zero, , ,SW,0611, , ,Nevada,St,Portland,OR,97219.000000000000000, ,7644846.205000000100000,666096.867100000030000,45.4731675506641,-122.672600235234
346,Residential Addresses,MAF - Leading Zero, , ,SW,0683, , ,Lowell,St,Portland,OR,97239.000000000000000, ,7645347.936999999900000,673739.498999999950000,45.494158447096,-122.671445709326
347,Residential Addresses,MAF - Leading Zero, , ,SW,0664, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7644482.398000000000000,656683.172900000010000,45.4473309130126,-122.673031020287
348,Residential Addresses,MAF - Leading Zero, , ,SW,0607, , ,Nevada,St,Portland,OR,97219.000000000000000, ,7644807.885999999900000,666105.055100000000000,45.4731871738563,-122.672750418281
349,Residential Addresses,MAF - Leading Zero, , ,SW,0222, , ,California,St,Portland,OR,97219.000000000000000, ,7643919.832999999600000,666499.787099999960000,45.4742038691689,-122.676252500658
350,Residential Addresses,MAF - Leading Zero, , ,SW,0216, , ,Pendleton,St,Portland,OR,97239.000000000000000, ,7643950.712000000300000,668973.240200000000000,45.4809876508768,-122.676391888468
351,Residential Addresses,MAF - Leading Zero, , ,SW,05, , ,Mitchell,St,Portland,OR,97239.000000000000000, ,7643720.161999999500000,670782.814999999940000,45.4859319419578,-122.677480567269
352,Residential Addresses,MAF - Leading Zero, , ,SW,0511, , ,Nevada,St,Portland,OR,97219.000000000000000, ,7644610.468000000300000,666112.738800000050000,45.4731936778096,-122.673520539303
353,Residential Addresses,MAF - Leading Zero, , ,SW,0632, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7644481.793999999800000,657388.820900000050000,45.4492655704816,-122.673107321839
354,Residential Addresses,MAF - Leading Zero, , ,SW,025, , ,Gibbs,St,Portland,OR,97239.000000000000000, ,7643903.230999999700000,675749.079099999970000,45.4995614863937,-122.677288807999
355,Residential Addresses,MAF - Leading Zero, , ,SW,0134, , ,Ridge,Dr,Portland,OR,97219.000000000000000, ,7643483.361999999700000,659119.349099999990000,45.4539365001615,-122.67717815307
356,Residential Addresses,MAF - Leading Zero, , ,SW,0117, , ,Whitaker,St,Portland,OR,97239.000000000000000, ,7644114.724000000400000,675459.308100000020000,45.4987826495382,-122.676433821072
357,Residential Addresses,MAF - Leading Zero, , ,SW,0123, , ,Curry,St,Portland,OR,97239.000000000000000, ,7644168.689000000200000,675205.556100000050000,45.4980909246685,-122.676196777072
358,Residential Addresses,MAF - Leading Zero, , ,SW,0322, , ,Whitaker,St,Portland,OR,97239.000000000000000, ,7644658.332999999600000,675330.288100000010000,45.4984690559223,-122.674300945007
359,Residential Addresses,MAF - Leading Zero, , ,SW,0545, , ,Nevada,St,Portland,OR,97219.000000000000000, ,7644765.628999999700000,666098.270999999950000,45.4731654570855,-122.672914377788
360,Residential Addresses,MAF - Leading Zero, , ,SW,0306, , ,Idaho,St,Portland,OR,97239.000000000000000, ,7644084.592000000200000,667274.545000000040000,45.4763402045505,-122.675691769024
361,Residential Addresses,MAF - Leading Zero, , ,SW,0509, , ,Taylors Ferry,Rd,Portland,OR,97219.000000000000000, ,7644613.298999999600000,664325.228000000000000,45.4682930298179,-122.673322079955
362,Residential Addresses,MAF - Leading Zero, , ,SW,0245, , ,Idaho,St,Portland,OR,97239.000000000000000, ,7644025.756000000100000,667436.886199999950000,45.4767809524616,-122.675938102212
363,Residential Addresses,MAF - Leading Zero, , ,SW,0332, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7644219.646999999900000,667008.979000000050000,45.4756220708508,-122.675137575884
364,Residential Addresses,MAF - Leading Zero, , ,SW,0724, , ,Castleridge,Ln,Portland,OR,97219.000000000000000, ,7645779.144000000300000,651383.273000000040000,45.432895458606,-122.667426082072
365,Residential Addresses,MAF - Leading Zero, , ,SW,0650, , ,Gaines,St,Portland,OR,97239.000000000000000, ,7645377.541000000200000,674504.219200000050000,45.4962572664194,-122.671410446128
366,Residential Addresses,MAF - Leading Zero, , ,SW,0235, , ,Nebraska,St,Portland,OR,97239.000000000000000, ,7643990.730000000400000,667698.368099999960000,45.4774952740344,-122.676102057186
367,Residential Addresses,MAF - Leading Zero, , ,SW,0537, , ,Texas,St,Portland,OR,97219.000000000000000, ,7644718.881000000100000,666368.734900000040000,45.4739035451312,-122.673124905907
368,Residential Addresses,MAF - Leading Zero, , ,SW,0526, , ,California,St,Portland,OR,97219.000000000000000, ,7644674.662999999700000,666478.143000000040000,45.4742002495532,-122.673308692487
369,Residential Addresses,MAF - Leading Zero, , ,SW,0125, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7643703.706000000200000,667193.817900000020000,45.4760907351369,-122.677167638589
370,Residential Addresses,MAF - Leading Zero, , ,SW,05, , ,Custer,St,Portland,OR,97219.000000000000000, ,7643623.183000000200000,664788.431100000050000,45.4694898953718,-122.677228763081
371,Residential Addresses,MAF - Leading Zero, , ,SW,0403, , ,Idaho,St,Portland,OR,97239.000000000000000, ,7644350.530000000300000,667424.689000000010000,45.4767714921508,-122.674671135883
372,Residential Addresses,MAF - Leading Zero, , ,SW,0344, , ,Texas,St,Portland,OR,97219.000000000000000, ,7644254.576000000400000,666226.509800000000000,45.4734793403287,-122.674919347168
373,Residential Addresses,MAF - Leading Zero, , ,SW,0514, , ,Texas,St,Portland,OR,97219.000000000000000, ,7644611.030000000300000,666203.525900000010000,45.4734426320397,-122.673527869525
374,Residential Addresses,MAF - Leading Zero, , ,SW,0547, , ,Florida,St,Portland,OR,97219.000000000000000, ,7644790.487999999900000,666886.810999999990000,45.4753292460592,-122.672900170447
375,Residential Addresses,MAF - Leading Zero, , ,SW,0608, , ,Texas,St,Portland,OR,97219.000000000000000, ,7644836.667999999600000,666204.095100000040000,45.4734608365216,-122.672648639599
376,Residential Addresses,MAF - Leading Zero, , ,SW,0321, , ,Vermont,St,Portland,OR,97219.000000000000000, ,7644180.347000000100000,667171.576099999950000,45.4760649641844,-122.675307795165
377,Residential Addresses,MAF - Leading Zero, , ,SW,0426, , ,Nevada,St,Portland,OR,97219.000000000000000, ,7644420.898000000000000,665970.034100000050000,45.4727884330602,-122.674244302262
378,Residential Addresses,MAF - Leading Zero, , ,SW,0116, , ,Grover,St,Portland,OR,97239.000000000000000, ,7644136.504999999900000,675869.823199999980000,45.4999097668375,-122.676392029121
379,Residential Addresses,MAF - Leading Zero, , ,SW,0235, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7643766.605999999700000,660653.895000000020000,45.458164737512,-122.676235822443
380,Residential Addresses,MAF - Leading Zero, , ,SW,0334, , ,Idaho,St,Portland,OR,97239.000000000000000, ,7644234.644999999600000,667268.915000000040000,45.4763358489155,-122.675106406736
381,Residential Addresses,MAF - Leading Zero, , ,SW,0518, , ,Florida,St,Portland,OR,97219.000000000000000, ,7644657.324000000000000,666727.367100000030000,45.4748822728074,-122.673402395303
382,Residential Addresses,MAF - Leading Zero, , ,SW,0238, , ,Palatine Hill,Rd,Portland,OR,97219.000000000000000, ,7643580.121000000300000,660558.747100000040000,45.4578900897918,-122.676952349605
383,Residential Addresses,MAF - Leading Zero, , ,SW,0536, , ,Nebraska,St,Portland,OR,97239.000000000000000, ,7644762.321999999700000,667509.243099999960000,45.4770337017732,-122.673075193666
384,Residential Addresses,MAF - Leading Zero, , ,SW,0211, , ,California,St,Portland,OR,97219.000000000000000, ,7643885.654000000100000,666641.092900000050000,45.4745887646435,-122.676400532245
385,Residential Addresses,MAF - Leading Zero, , ,SW,0515, , ,Taylors Ferry,Rd,Portland,OR,97219.000000000000000, ,7644578.633999999600000,664375.439000000010000,45.4684281371069,-122.673462418553
386,Residential Addresses,MAF - Leading Zero, , ,SW,0936, , ,Comus,St,Portland,OR,97219.000000000000000, ,7645614.502999999600000,656372.014100000030000,45.4465612174387,-122.668588795367
387,Residential Addresses,MAF - Leading Zero, , ,SW,0103, , ,Meade,St,Portland,OR,97201.000000000000000, ,7644217.462000000300000,677056.728000000000000,45.5031698793167,-122.676201075757
388,Residential Addresses,MAF - Leading Zero, , ,SW,05, , ,Richardson,St,Portland,OR,97239.000000000000000, ,7643722.201000000400000,671315.751999999980000,45.4873932492414,-122.67752862089
389,Residential Addresses,MAF - Leading Zero, , ,SW,05, , ,Boundary,St,Portland,OR,97239.000000000000000, ,7643688.394000000300000,670521.159100000050000,45.4852122100927,-122.677576895643
390,Residential Addresses,MAF - Leading Zero, , ,SW,0929, , ,Powers,Ct,Portland,OR,97219.000000000000000, ,7645619.154000000100000,654121.336000000010000,45.4403907726425,-122.668335338928
391,Residential Addresses,MAF - Leading Zero, , ,SW,0244, , ,Dakota,St,Portland,OR,97239.000000000000000, ,7644049.515999999800000,667796.207000000050000,45.4777678623891,-122.675883229351
392,Residential Addresses,MAF - Leading Zero, , ,SW,0102, , ,Abernethy,St,Portland,OR,97239.000000000000000, ,7643983.074000000000000,674043.636199999950000,45.4948915763726,-122.676798333683
